Age,Annual Income ($),Spending Score (1-100),Work Experience,Family Size,Gender_Female,Gender_Male,cluster
0.1069569934914792,0.9189793180984952,-0.4283385393902162,4,2,0.0,1.0,3
-0.420791329657267,-0.4027899989109084,0.2519901752107542,1,5,1.0,0.0,2
1.0217207536159727,-0.258261799709771,-1.7531891941394744,2,3,1.0,0.0,3
-0.8781732097195137,1.205258430784543,-0.6431791861063121,0,4,0.0,1.0,4
-1.5818376405845087,-0.372174250858012,0.3952172730214848,3,4,1.0,0.0,2
1.2328200828754712,0.5884604494760121,0.5742511452848981,0,5,0.0,1.0,0
-1.7225705267575078,1.3779531181943452,1.612647604412695,0,4,0.0,1.0,4
0.6347053166402254,0.1179620070773932,0.2519901752107542,10,2,1.0,0.0,0
-0.5967074373735158,0.0331126481879374,-0.75059950946436,8,3,1.0,0.0,1
-0.3504248865707675,-0.9042103468429524,0.8607053409063593,1,5,1.0,0.0,2
0.6698885381834752,-0.7479606898158491,0.3952172730214848,0,2,1.0,0.0,0
-1.4762879759547596,0.2858675167560637,-0.8222130583697254,14,1,1.0,0.0,4
0.9513543105294732,-0.9280906303242118,0.1445698518527062,8,2,1.0,0.0,0
1.2328200828754712,1.3657505557561194,1.720067927770743,3,1,1.0,0.0,0
0.9161710889862236,0.6845282931877077,1.111352762075138,1,4,0.0,1.0,0
-0.9485396528060132,-0.061030777074719,0.3594104985688022,0,1,0.0,1.0,2
1.4439194121349697,0.8552329569740715,0.3594104985688022,1,1,1.0,0.0,0
-1.5818376405845087,0.824420393397978,1.720067927770743,1,8,1.0,0.0,4
1.0217207536159727,0.3469896709045247,1.1829663109805033,0,3,1.0,0.0,0
0.3180563227509777,-1.1710921962983438,-1.0370537050858213,9,1,1.0,0.0,1
1.7605684060242175,1.611573144229411,-0.3567249904848509,9,1,1.0,0.0,3
-0.8781732097195137,0.882459104349683,-0.4283385393902162,2,5,1.0,0.0,4
1.3735529690484702,1.2109660809572615,1.6842611533180605,13,4,1.0,0.0,0
1.5142858552214693,-0.9377564593523404,1.4336137321492817,9,4,1.0,0.0,0
1.7605684060242175,1.3703210495725873,-1.681575645234109,13,1,0.0,1.0,3
0.0717737719482294,-0.8403765121526635,1.6842611533180605,7,1,1.0,0.0,2
-0.9133564312627636,1.5532720125801098,-0.5715656372009468,14,3,0.0,1.0,4
-1.265188646695261,0.7900214136214022,0.8607053409063593,9,1,1.0,0.0,4
-0.9485396528060132,1.3600210371919343,-1.1086672539911866,6,1,0.0,1.0,4
1.40873619059172,0.1110734637654915,1.2903866343385513,11,4,1.0,0.0,0
-1.018906095892513,1.609342568299843,0.0013427540419756,13,5,0.0,1.0,4
0.8106214243564742,-0.9486250499111188,-1.1444740284438693,9,3,1.0,0.0,1
-1.124455760522262,1.2086042946788953,0.7174782430956287,9,3,0.0,1.0,4
1.4439194121349697,1.1848770899379004,-1.180280802896552,8,3,0.0,1.0,3
1.7605684060242175,-1.035858063470407,0.3594104985688022,1,2,0.0,1.0,0
-0.3504248865707675,1.5662181003281916,0.789091792000994,4,3,1.0,0.0,4
-0.420791329657267,0.8268915216336761,0.1803766263053889,1,2,1.0,0.0,4
-0.1041423357680192,-1.0474701793390415,1.218773085433186,1,2,0.0,1.0,2
0.5643388735537259,0.2163916370674552,0.7532850175483113,0,2,0.0,1.0,0
0.3884227658374772,0.4410018858183831,-0.75059950946436,1,1,1.0,0.0,3
1.549469076764719,-0.1662396084193509,0.8248985664536767,12,3,1.0,0.0,0
0.8106214243564742,-0.0885849503223257,-1.2877011262546,9,5,0.0,1.0,3
-0.4559745512005168,-0.5112572205840271,-0.9296333817277732,1,5,1.0,0.0,1
0.1069569934914792,-0.4961024252978434,0.3594104985688022,8,1,0.0,1.0,0
0.8106214243564742,-0.2747505668754023,-0.0702707948633896,1,2,1.0,0.0,0
-0.7374403235465148,1.4768419844052003,-1.6457688707814264,2,1,1.0,0.0,4
-0.0337758926815197,1.2355680213569105,1.4694205066019643,6,4,1.0,0.0,0
1.268003304418721,0.65050107606606,-0.2851114415794856,6,4,0.0,1.0,3
-0.9485396528060132,1.0620204666799204,1.1471595365278209,8,1,0.0,1.0,4
-0.6670738804600153,0.7284618916436141,0.9681256642644072,1,1,1.0,0.0,4
-0.1041423357680192,-0.8340128102359544,0.4668308219268501,1,2,0.0,1.0,2
1.1624536397889718,1.521081740341636,0.9323188898117246,2,2,1.0,0.0,0
0.8458046458997239,1.2028091709403113,0.0013427540419756,0,1,1.0,0.0,3
-1.44110475441151,1.4143421215943592,-1.7531891941394744,5,1,0.0,1.0,4
1.4439194121349697,-0.8863438710149409,-1.5383485474233785,0,2,0.0,1.0,1
-0.5263409942870163,-0.4205033959986556,-0.8938266072750907,0,6,0.0,1.0,1
-1.3707383113250102,1.6136725098101812,-0.2851114415794856,0,2,1.0,0.0,4
1.0569039751592224,0.7178994585653649,1.1471595365278209,1,3,1.0,0.0,0
1.1976368613322217,0.4557849184496388,1.6484543788653776,1,2,0.0,1.0,0
-1.018906095892513,0.8833119716168708,-1.180280802896552,15,3,1.0,0.0,4
-0.842989988176264,-0.9465694211132814,-1.6457688707814264,15,2,1.0,0.0,1
-0.8078067666330143,0.1470032309447121,-1.5383485474233785,16,2,1.0,0.0,1
-1.0892725389790123,-0.5364058707703349,-1.0012469306331386,13,1,1.0,0.0,1
-1.4762879759547596,0.5576260175084521,-1.4667349985180131,7,1,1.0,0.0,4
-1.687387305214258,-0.4720909314677861,-1.788995968592157,12,2,0.0,1.0,1
-0.9837228743492632,0.1833484975617934,-0.75059950946436,17,4,0.0,1.0,4
1.3031865259619706,1.15314605392022,-0.7147927350116774,9,4,1.0,0.0,3
0.9161710889862236,0.8958206915356257,1.111352762075138,15,1,1.0,0.0,0
1.0217207536159727,1.618352345583981,0.0371495284946583,13,1,0.0,1.0,3
1.3383697475052203,-0.8815765616752755,0.6458646941902634,6,4,1.0,0.0,0
-1.44110475441151,0.1830860768641971,-0.3567249904848509,14,3,1.0,0.0,4
0.3532395442942274,0.4421390421746335,-0.8222130583697254,5,3,0.0,1.0,3
-1.265188646695261,0.6608229568381794,0.9323188898117246,15,2,0.0,1.0,4
0.2125066581212284,-0.6220862285355121,-0.5715656372009468,16,1,1.0,0.0,1
0.0365905504049797,-0.42299639262582,1.4694205066019643,11,7,1.0,0.0,2
0.1773234365779787,1.6538447449338745,1.5768408299600123,13,2,0.0,1.0,0
-1.265188646695261,1.4926746998268412,-0.1776911182214376,14,3,0.0,1.0,4
1.0569039751592224,1.2159520742115904,-0.2134978926741202,5,5,0.0,1.0,3
0.5643388735537259,0.2002527641652855,-1.4309282240653305,17,6,1.0,0.0,3
0.0717737719482294,-0.9595811140357624,0.789091792000994,15,3,1.0,0.0,2
-1.0892725389790123,-0.1494884205561233,-0.5357588627482641,16,4,0.0,1.0,4
-0.9837228743492632,1.6845042297697037,1.2903866343385513,2,3,0.0,1.0,4
-0.420791329657267,-0.1752712540949553,1.505227281054647,7,4,0.0,1.0,2
1.1976368613322217,-0.1768020414976001,1.1471595365278209,0,2,0.0,1.0,0
1.655018741394468,0.0623944243613862,-0.7147927350116774,0,4,1.0,0.0,3
0.5643388735537259,-0.5297141429816303,1.326193408791234,0,4,1.0,0.0,0
1.092087196702472,-1.1291267530744094,-0.2493046671268029,1,7,0.0,1.0,1
0.9161710889862236,0.5326304460624088,-1.6457688707814264,1,5,1.0,0.0,3
1.3383697475052203,0.0030217415302335,0.9681256642644072,1,4,1.0,0.0,0
1.3031865259619706,1.6824486009718662,-1.3951214496126478,0,1,1.0,0.0,3
-0.4559745512005168,0.3035809138438109,-0.9296333817277732,8,5,1.0,0.0,4
1.0217207536159727,1.219385411671808,-0.3925317649375335,9,7,1.0,0.0,3
0.4587892089239767,1.3564127525999858,0.6458646941902634,1,2,1.0,0.0,0
1.40873619059172,0.2558203468812925,-1.1444740284438693,1,1,0.0,1.0,3
0.2476898796644782,1.5921977493902209,1.612647604412695,0,6,1.0,0.0,0
-0.4911577727437665,-0.3115769381047434,-0.6073724116536294,5,4,1.0,0.0,1
-0.561524215830266,0.0405697696779643,0.7174782430956287,1,4,0.0,1.0,2
0.3180563227509777,0.9827694160058514,0.7174782430956287,7,7,1.0,0.0,0
0.6698885381834752,-0.8284801071949667,1.505227281054647,1,2,1.0,0.0,0
-0.3856081081140173,-0.8492550790880036,-0.6789859605589947,2,3,0.0,1.0,1
-0.6318906589167655,1.0441539908519089,0.2161834007580715,1,5,0.0,1.0,4
1.4439194121349697,-0.4697510135808861,-1.681575645234109,1,1,0.0,1.0,3
-0.7374403235465148,1.5128373567588205,-0.965440156180456,1,1,0.0,1.0,4
-1.687387305214258,0.0180671948590855,1.218773085433186,7,4,0.0,1.0,2
1.0217207536159727,0.369207956634341,0.9681256642644072,10,7,0.0,1.0,0
-0.9133564312627636,-1.326445249275327,-0.6789859605589947,3,5,1.0,0.0,1
-0.842989988176264,-0.7206252004829059,0.3952172730214848,4,1,1.0,0.0,2
0.3532395442942274,1.2960778605443135,-0.4641453138428988,5,5,0.0,1.0,3
-1.4762879759547596,-0.0907717894689612,0.896512115359042,1,7,1.0,0.0,2
-0.8781732097195137,-0.7109156346718445,-0.3567249904848509,0,1,1.0,0.0,1
0.9513543105294732,0.55823833246951,-1.3235079007072823,0,7,0.0,1.0,3
-0.420791329657267,0.9330625622028276,1.505227281054647,1,6,0.0,1.0,4
-1.5114711974980093,1.1399156770830754,1.4336137321492817,0,1,1.0,0.0,4
-1.7225705267575078,-1.1668715967453374,-0.7864062839170427,0,7,1.0,0.0,1
-1.6170208621277586,0.5001340163434059,-0.1418843437687549,1,1,0.0,1.0,4
1.6198355198512184,-0.9711713615129304,1.326193408791234,0,3,1.0,0.0,0
-1.7225705267575078,-0.9178343547264914,-1.2518943518019172,1,4,1.0,0.0,1
-1.4762879759547596,-0.8743599924913785,1.2545798598858686,13,3,0.0,1.0,2
0.1773234365779787,-0.9809684008898572,1.2903866343385513,7,6,0.0,1.0,2
1.40873619059172,0.1151191161867671,-0.965440156180456,15,1,0.0,1.0,3
0.3180563227509777,-0.9542233581265056,1.4336137321492817,6,1,1.0,0.0,2
-1.3003718682385108,-0.0591500954086125,0.4668308219268501,13,5,1.0,0.0,2
-1.4762879759547596,1.434942146355665,1.0397392131697727,8,2,0.0,1.0,4
-1.3355550897817603,-0.4872238583625034,-0.3925317649375335,8,6,0.0,1.0,1
0.8809878674429737,0.3834442794789378,0.1445698518527062,7,4,0.0,1.0,0
0.5291556520104762,1.0069339885761732,-1.1086672539911866,7,2,1.0,0.0,3
-0.0337758926815197,0.2734025336202416,-0.034464020410707,10,7,1.0,0.0,4
-1.44110475441151,-1.092147303104804,-0.4641453138428988,1,5,1.0,0.0,1
-1.1948222036087617,1.54391234103251,1.720067927770743,14,6,1.0,0.0,4
-1.687387305214258,1.6743572961293152,-1.574155321876061,0,1,0.0,1.0,4
-0.9837228743492632,0.9436906004554758,1.2545798598858686,6,6,1.0,0.0,4
1.2328200828754712,-1.2515678768945286,-0.2493046671268029,3,4,0.0,1.0,1
-1.546654419041259,-0.9029201117464376,-0.8222130583697254,4,6,1.0,0.0,1
-0.0689591142247695,0.2917282456690467,0.1803766263053889,0,7,1.0,0.0,4
1.655018741394468,0.5482007407864533,-0.7864062839170427,0,7,1.0,0.0,3
1.549469076764719,0.2157355853234645,1.612647604412695,2,4,0.0,1.0,0
-1.1596389820655115,-0.423674312761277,-1.4309282240653305,1,4,1.0,0.0,1
0.2476898796644782,-1.257450474198978,-0.3567249904848509,0,5,0.0,1.0,1
0.9513543105294732,0.9971588175907128,-0.7147927350116774,1,2,1.0,0.0,3
-1.7225705267575078,1.6460377291803858,1.0397392131697727,15,2,0.0,1.0,4
0.7402549812699747,0.0224846099352891,0.0729563029473409,12,5,1.0,0.0,0
-0.0689591142247695,0.7254659220127235,-1.3951214496126478,4,3,1.0,0.0,3
-1.265188646695261,1.5674864670332402,-1.0370537050858213,11,4,0.0,1.0,4
1.3031865259619706,-0.2682993913928277,-0.1776911182214376,10,5,0.0,1.0,0
1.4791026336782194,-0.3711026996761606,-0.8222130583697254,15,7,0.0,1.0,3
1.690201962937718,-0.134486704010204,-0.034464020410707,8,2,0.0,1.0,0
-1.018906095892513,0.4391430725437429,1.4694205066019643,17,5,0.0,1.0,2
-1.3355550897817603,-1.126874308753375,1.4694205066019643,5,4,1.0,0.0,2
-0.7374403235465148,-0.6727552915630557,-0.2134978926741202,9,2,1.0,0.0,1
-0.5967074373735158,-0.1291945532753462,-0.3209182160321682,0,7,0.0,1.0,1
1.1624536397889718,1.7054541487944712,-0.75059950946436,0,6,0.0,1.0,3
-0.3504248865707675,1.679583841689774,0.5384443708322154,3,6,0.0,1.0,4
-1.4762879759547596,0.5090125832787459,1.218773085433186,2,1,0.0,1.0,2
-1.265188646695261,1.4359918291460505,0.7174782430956287,6,3,1.0,0.0,4
-0.5263409942870163,0.9656245970962296,-0.2851114415794856,9,6,1.0,0.0,4
0.9513543105294732,0.9816759964325338,1.0755459876224551,0,2,0.0,1.0,0
-0.6670738804600153,-1.0584699802466178,0.3236037241161195,1,1,1.0,0.0,2
0.705071759726725,0.0460587359360193,-0.6073724116536294,1,7,1.0,0.0,3
-0.9485396528060132,-1.1469713605109548,0.2877969496634369,2,4,0.0,1.0,2
0.3884227658374772,-0.7189194659485302,1.0755459876224551,1,6,1.0,0.0,0
0.5995220950969757,0.3125469543450163,-0.9296333817277732,0,1,0.0,1.0,3
0.2828731012077279,0.5578665698145819,-0.6073724116536294,9,1,1.0,0.0,3
0.3884227658374772,-0.6297620339402026,1.0755459876224551,1,4,1.0,0.0,0
0.3532395442942274,0.4325388183209038,1.6484543788653776,3,4,1.0,0.0,0
0.1773234365779787,0.7384994833266708,1.326193408791234,3,1,1.0,0.0,0
1.4439194121349697,-1.0270013649265337,-1.6099620963287438,4,2,0.0,1.0,1
-1.2300054251520114,-0.961593006050667,-1.1086672539911866,0,4,1.0,0.0,1
-0.5263409942870163,0.5332208926320003,0.1087630774000236,1,7,1.0,0.0,4
1.268003304418721,1.512093831448964,-1.2160875773492346,12,4,1.0,0.0,3
1.1976368613322217,-0.3800906085688323,0.5026375963795328,1,1,1.0,0.0,0
-1.3003718682385108,-0.5726199270386181,1.612647604412695,3,3,0.0,1.0,2
1.6198355198512184,0.2404031308975125,-1.7173824196867915,12,3,0.0,1.0,3
-0.280058443484268,-0.9842705280012768,1.4336137321492817,6,7,0.0,1.0,2
-0.3856081081140173,-0.3047977367501735,1.612647604412695,6,3,1.0,0.0,2
0.6698885381834752,-0.8393049609708122,0.3594104985688022,8,5,0.0,1.0,0
-1.5818376405845087,-1.2603808386554696,-1.072860479538504,0,7,1.0,0.0,1
-1.546654419041259,0.7456941841191015,-1.2160875773492346,1,3,1.0,0.0,4
-1.6170208621277586,1.5989988191362572,-1.4667349985180131,1,2,1.0,0.0,4
-1.018906095892513,0.0254587111747133,1.3978069576965992,1,3,1.0,0.0,2
-1.6170208621277586,-1.0039302119295297,-0.75059950946436,1,1,1.0,0.0,1
-0.4559745512005168,-0.4847527301268053,-1.2518943518019172,1,5,0.0,1.0,1
0.7402549812699747,-0.125914294555393,0.4310240474741675,1,1,1.0,0.0,0
-1.124455760522262,1.2318066580246974,-0.1418843437687549,1,5,1.0,0.0,4
-0.6318906589167655,-0.9122141781196385,-1.2160875773492346,6,1,1.0,0.0,1
-0.0337758926815197,1.3859569494710309,1.612647604412695,0,1,1.0,0.0,0
-0.7374403235465148,-1.061619028617773,-0.7864062839170427,0,1,0.0,1.0,1
1.690201962937718,1.5975117685165452,0.681671468642946,9,3,0.0,1.0,0
1.127270418245722,-0.5895897988165092,-1.788995968592157,1,2,0.0,1.0,1
-0.420791329657267,0.8192813214033846,1.4336137321492817,0,2,1.0,0.0,4
1.268003304418721,0.4594588082159864,1.2903866343385513,1,1,0.0,1.0,0
1.0217207536159727,-1.1100575157157482,1.5410340555073296,14,7,1.0,0.0,0
-1.265188646695261,-0.4761147154975953,-1.7531891941394744,13,3,1.0,0.0,1
0.1421402150347289,0.6423879028320424,-0.4641453138428988,1,5,1.0,0.0,3
-0.280058443484268,1.1188782844924423,-0.0702707948633896,1,3,1.0,0.0,4
-1.40592153286826,-1.1690803042834392,0.3236037241161195,1,1,1.0,0.0,2
-1.018906095892513,0.2016304728276658,-1.7531891941394744,8,2,0.0,1.0,1
1.7253851844809678,1.234802627655588,0.4310240474741675,1,5,1.0,0.0,0
-0.1745087788545188,1.6485307258075503,-1.7531891941394744,8,6,1.0,0.0,3
0.5995220950969757,0.5236425371697371,0.2877969496634369,15,5,1.0,0.0,0
0.3180563227509777,1.5252586031117097,0.8248985664536767,0,3,1.0,0.0,4
1.690201962937718,0.0448559744053698,-1.072860479538504,9,6,0.0,1.0,3
-1.265188646695261,0.8643739446070078,-1.2160875773492346,0,3,0.0,1.0,4
-0.0337758926815197,0.1115326999862849,1.4694205066019643,2,2,0.0,1.0,0
-0.0689591142247695,-0.1289758693606827,-0.2493046671268029,0,7,1.0,0.0,1
1.549469076764719,0.914955534068686,0.5384443708322154,14,5,0.0,1.0,0
-1.3355550897817603,1.127428825555787,-0.2134978926741202,3,2,1.0,0.0,4
0.6698885381834752,1.3346099663080304,0.2877969496634369,1,6,1.0,0.0,3
1.3383697475052203,-0.7221559878855507,0.789091792000994,0,1,1.0,0.0,0
-0.9485396528060132,-0.3428706062930968,-1.2160875773492346,1,2,1.0,0.0,1
1.40873619059172,-0.7853337708318491,-0.6431791861063121,1,2,0.0,1.0,1
0.2828731012077279,0.9083075430629142,1.4694205066019643,9,5,0.0,1.0,0
1.4791026336782194,-0.8486427641269456,-1.3235079007072823,4,2,0.0,1.0,1
1.2328200828754712,0.8880355441736034,1.5768408299600123,1,7,1.0,0.0,0
0.2476898796644782,1.141293385745456,0.0013427540419756,0,4,0.0,1.0,3
-0.8078067666330143,-1.2792532604909337,-0.75059950946436,1,2,1.0,0.0,1
0.2476898796644782,-0.2287613396216586,1.2903866343385513,1,5,1.0,0.0,0
-1.5114711974980093,1.3019167210658302,-1.0012469306331386,3,2,1.0,0.0,4
-0.561524215830266,-0.4804227886164671,-1.788995968592157,1,1,1.0,0.0,1
1.40873619059172,-0.0737581809081373,-0.8938266072750907,10,6,1.0,0.0,3
1.7605684060242175,1.1819685938728757,1.1471595365278209,0,2,0.0,1.0,0
-0.842989988176264,0.9902921426702774,1.218773085433186,2,1,1.0,0.0,4
1.655018741394468,1.665281913670778,-0.3925317649375335,1,7,1.0,0.0,3
-0.4911577727437665,-0.2499955477354889,1.326193408791234,5,2,1.0,0.0,2
-1.1596389820655115,-1.150382829579706,0.5026375963795328,0,3,0.0,1.0,2
1.127270418245722,-0.4706257492395403,-1.3951214496126478,1,7,1.0,0.0,3
-1.4762879759547596,0.8282692302960564,0.2877969496634369,1,7,1.0,0.0,4
-0.6318906589167655,0.6311256812268699,0.3952172730214848,1,1,1.0,0.0,4
-1.1596389820655115,1.3409517998332732,0.3952172730214848,1,3,1.0,0.0,4
1.40873619059172,-1.174306849843898,1.720067927770743,0,4,0.0,1.0,0
1.2328200828754712,0.1504584367963961,0.4310240474741675,0,6,0.0,1.0,0
-0.3152416650275177,1.6311453545917984,1.612647604412695,0,7,0.0,1.0,4
-1.124455760522262,1.65861205427354,-1.6457688707814264,8,5,1.0,0.0,4
-1.7225705267575078,0.8871170717320166,1.3620001832439166,0,6,0.0,1.0,4
0.705071759726725,0.2885135921234926,0.0371495284946583,1,7,1.0,0.0,0
-1.124455760522262,1.2850780596367373,-1.3951214496126478,11,6,1.0,0.0,4
-1.7225705267575078,0.70329137306584,-0.9296333817277732,8,1,1.0,0.0,4
-0.5263409942870163,-1.131750960050372,-1.7173824196867915,9,5,1.0,0.0,1
0.0717737719482294,0.6710136272615006,1.7558747022234256,15,1,1.0,0.0,0
0.1773234365779787,-0.1285385015313556,0.5742511452848981,1,7,0.0,1.0,0
-1.0540893174357626,1.5220220811746892,-1.3235079007072823,17,5,1.0,0.0,4
1.7605684060242175,1.3594305906223427,-1.3593146751599652,0,3,1.0,0.0,3
-1.6522040836710084,-0.2029566376913602,1.111352762075138,4,3,1.0,0.0,2
1.4791026336782194,1.7328989800847463,-0.4999520882955815,8,1,1.0,0.0,3
0.5643388735537259,-0.4515346434894127,0.5026375963795328,1,6,0.0,1.0,0
-0.0689591142247695,0.0331345165794038,-0.965440156180456,4,5,1.0,0.0,1
1.4791026336782194,1.5536000384521051,0.3594104985688022,4,5,1.0,0.0,3
0.5291556520104762,-1.1293673053805393,-0.7147927350116774,1,3,1.0,0.0,1
1.4791026336782194,-1.0907039892680244,-1.0012469306331386,1,6,1.0,0.0,1
-0.5967074373735158,0.8565450604620528,-0.6073724116536294,6,3,0.0,1.0,4
-1.1948222036087617,0.7007546396557428,1.6842611533180605,8,5,0.0,1.0,2
-0.9485396528060132,1.1342298953018233,1.1829663109805033,8,3,0.0,1.0,4
-0.420791329657267,0.7755226700792092,1.3620001832439166,4,4,1.0,0.0,4
1.1976368613322217,0.5365667565263527,0.0729563029473409,4,5,0.0,1.0,3
1.40873619059172,0.5533835495639793,-1.788995968592157,5,1,1.0,0.0,3
-0.561524215830266,0.0100414951909333,0.5742511452848981,9,4,1.0,0.0,2
-1.265188646695261,0.7299489422633262,0.3952172730214848,12,5,1.0,0.0,4
0.7754382028132245,1.4570292217366834,0.1803766263053889,6,2,1.0,0.0,3
-1.3707383113250102,0.0456213681066922,1.218773085433186,15,7,1.0,0.0,2
0.0014073288617299,-1.2513710613713316,1.6842611533180605,5,4,0.0,1.0,2
-1.40592153286826,1.25824554330752,0.8607053409063593,10,2,1.0,0.0,4
0.1421402150347289,-0.5240939663747772,-1.7531891941394744,16,3,1.0,0.0,1
0.4939724304672264,-1.2699154573348002,-0.9296333817277732,12,5,1.0,0.0,1
-0.1041423357680192,0.8263666802384835,-1.3235079007072823,11,5,1.0,0.0,3
-0.2448752219410183,0.8573323225548416,0.0371495284946583,15,3,0.0,1.0,4
0.8458046458997239,-0.1844778469022906,-0.7147927350116774,7,5,1.0,0.0,3
0.9161710889862236,1.48014411151662,-1.2518943518019172,10,7,0.0,1.0,3
0.0014073288617299,-0.5892180361615812,-0.3567249904848509,15,1,1.0,0.0,1
1.655018741394468,1.6191177392853031,0.9323188898117246,8,5,1.0,0.0,0
0.1069569934914792,-0.8841351634768391,1.326193408791234,14,3,1.0,0.0,2
-1.1948222036087617,-1.1391862131489323,0.0013427540419756,5,7,1.0,0.0,2
1.4791026336782194,-0.2810705320091788,-0.3925317649375335,15,7,0.0,1.0,3
-0.9485396528060132,-1.006488813731093,-0.7864062839170427,7,3,0.0,1.0,1
0.4587892089239767,-0.8514856550175717,1.2903866343385513,8,1,0.0,1.0,0
-0.280058443484268,-0.7471296909401276,1.218773085433186,16,1,0.0,1.0,2
0.4236059873807269,0.3419818092587295,-1.1086672539911866,11,4,0.0,1.0,3
0.7754382028132245,0.9463585442143712,-0.6789859605589947,7,7,1.0,0.0,3
1.4791026336782194,-0.8968625673102575,0.9681256642644072,17,6,1.0,0.0,0
1.5846522983079687,-0.5569184219657755,0.6100579197375807,7,6,1.0,0.0,0
-1.6170208621277586,0.9869681471673916,-0.7147927350116774,13,3,1.0,0.0,4
-1.1948222036087617,-0.24734947236806,0.7532850175483113,8,7,1.0,0.0,2
1.655018741394468,0.7593837971770394,0.2161834007580715,2,1,1.0,0.0,0
-1.3003718682385108,0.1598399767354622,0.9323188898117246,9,2,0.0,1.0,2
-0.9133564312627636,-0.8085361341776512,1.1471595365278209,0,7,1.0,0.0,2
1.5846522983079687,-0.4515783802723455,-1.2160875773492346,5,7,0.0,1.0,3
-1.4762879759547596,-0.7829719845534828,-1.3951214496126478,0,6,1.0,0.0,1
0.8809878674429737,-0.2051216084465293,-0.5357588627482641,0,5,1.0,0.0,3
0.1069569934914792,-0.367057047254885,1.0755459876224551,9,2,1.0,0.0,0
-0.3504248865707675,0.522592854379352,-1.0012469306331386,1,6,0.0,1.0,4
0.8106214243564742,-0.1940562023645539,0.681671468642946,8,6,0.0,1.0,0
0.2125066581212284,1.1977138357286508,-0.1418843437687549,10,4,1.0,0.0,3
-0.7022571020032651,0.5510655000685457,0.8248985664536767,5,1,0.0,1.0,4
-0.3856081081140173,-0.1612973519479547,-1.1086672539911866,1,6,0.0,1.0,1
-0.1745087788545188,-0.7771331240319661,1.00393243871709,1,3,1.0,0.0,2
0.3180563227509777,0.270100406508822,-0.2493046671268029,6,5,0.0,1.0,3
0.986537532072723,-0.805802585244357,-0.75059950946436,1,2,0.0,1.0,1
0.2476898796644782,-0.4275668864422881,0.3594104985688022,1,7,1.0,0.0,0
1.0569039751592224,-0.5357060822434115,0.0371495284946583,0,2,0.0,1.0,0
1.690201962937718,-0.3134138829879172,-1.681575645234109,1,7,1.0,0.0,3
1.0217207536159727,-0.5933511621487222,-1.3951214496126478,1,6,0.0,1.0,1
1.4791026336782194,-0.6166191306689235,-0.034464020410707,0,1,1.0,0.0,0
-0.4911577727437665,-0.4046706805770149,-1.5383485474233785,0,5,0.0,1.0,1
-0.2096920003977685,0.8684414654197498,-0.858019832822408,13,4,1.0,0.0,4
-0.420791329657267,0.8389410053316374,1.1471595365278209,1,2,1.0,0.0,4
0.4939724304672264,0.0628317921907133,-0.3209182160321682,3,3,0.0,1.0,3
-1.1596389820655115,-0.369090807661256,1.111352762075138,0,7,1.0,0.0,2
-0.5967074373735158,0.165066522295921,1.4694205066019643,0,5,0.0,1.0,2
1.4791026336782194,-0.353301829022548,1.3978069576965992,0,1,0.0,1.0,0
-0.561524215830266,0.4051158554220952,0.681671468642946,6,3,1.0,0.0,4
0.2828731012077279,-0.882582507682728,-1.4667349985180131,2,6,1.0,0.0,1
-0.2096920003977685,-0.7245396425553834,0.5384443708322154,0,1,1.0,0.0,2
-0.8078067666330143,0.0650623681202815,1.6484543788653776,0,5,1.0,0.0,2
0.3532395442942274,1.7262947258619072,-1.5383485474233785,0,7,1.0,0.0,3
0.4236059873807269,0.7095894698081501,0.2519901752107542,0,5,1.0,0.0,0
0.3532395442942274,1.4030361632062538,-1.3235079007072823,3,4,1.0,0.0,3
0.5995220950969757,0.2327929306672211,-1.1444740284438693,7,7,0.0,1.0,3
-0.8078067666330143,0.9649466769607724,-1.3593146751599652,0,7,0.0,1.0,4
0.6347053166402254,1.0980814442079392,0.0013427540419756,0,5,1.0,0.0,3
1.268003304418721,0.1929924581984558,-0.5715656372009468,0,2,1.0,0.0,3
0.9513543105294732,1.6709458270605635,-0.6431791861063121,0,7,1.0,0.0,3
0.2828731012077279,-0.2900584409018505,-1.0370537050858213,0,1,1.0,0.0,1
0.986537532072723,1.0850916196769245,0.9323188898117246,8,5,1.0,0.0,0
0.5995220950969757,1.4847583421160209,1.5410340555073296,1,2,1.0,0.0,0
0.0014073288617299,1.3002109865314546,1.0397392131697727,1,6,1.0,0.0,4
-0.4559745512005168,1.208779241810626,-0.3925317649375335,1,4,1.0,0.0,4
0.8809878674429737,-0.4141396940819464,1.1471595365278209,0,7,0.0,1.0,0
-1.1596389820655115,1.7131736909820945,1.2545798598858686,6,3,1.0,0.0,4
-0.7726235450897645,0.9181483192227736,-1.2877011262546,1,6,0.0,1.0,4
-1.6170208621277586,1.0456847782545535,1.6842611533180605,0,3,1.0,0.0,4
-0.6318906589167655,0.5145890231026663,1.5410340555073296,1,3,0.0,1.0,2
-0.6670738804600153,0.8201560570620389,-0.8222130583697254,1,1,1.0,0.0,4
1.5846522983079687,1.3327730214248563,1.0755459876224551,0,6,0.0,1.0,0
-0.6318906589167655,1.7213524693905111,-0.4641453138428988,1,6,1.0,0.0,4
0.0014073288617299,-0.0896346331127108,0.0729563029473409,0,3,0.0,1.0,0
